date,ageclass,gender,vacc_status,nCumul
2022-07-26,40-49,f,booster,62866
2022-07-26,40-49,m,atLeastOneDose,97140
2022-07-26,40-49,m,completedBasicImmu,98958
2022-07-26,40-49,m,booster,65836
2022-07-26,40-49,NA,atLeastOneDose,0
2022-07-26,40-49,NA,completedBasicImmu,0
2022-07-26,40-49,NA,booster,0
2022-07-26,50-59,d,atLeastOneDose,151
2022-07-26,50-59,d,completedBasicImmu,151
2022-07-26,50-59,d,booster,110
2022-07-26,50-59,f,atLeastOneDose,92594
2022-07-26,50-59,f,completedBasicImmu,94129
2022-07-26,50-59,f,booster,69033
2022-07-26,50-59,m,atLeastOneDose,98833
2022-07-26,50-59,m,completedBasicImmu,100534
2022-07-26,50-59,m,booster,74355
2022-07-26,50-59,NA,atLeastOneDose,0
2022-07-26,50-59,NA,completedBasicImmu,0
2022-07-26,50-59,NA,booster,0
2022-07-26,60-69,d,atLeastOneDose,67
2022-07-26,60-69,d,completedBasicImmu,64
2022-07-26,60-69,d,booster,56
2022-07-26,60-69,f,atLeastOneDose,70817
2022-07-26,60-69,f,completedBasicImmu,71837
2022-07-26,60-69,f,booster,58696
2022-07-26,60-69,m,atLeastOneDose,70075
2022-07-26,60-69,m,completedBasicImmu,71142
2022-07-26,60-69,m,booster,57708
2022-07-26,60-69,NA,atLeastOneDose,0
2022-07-26,60-69,NA,completedBasicImmu,0
2022-07-26,60-69,NA,booster,0
2022-07-26,70-79,d,atLeastOneDose,52
2022-07-26,70-79,d,completedBasicImmu,53
2022-07-26,70-79,d,booster,39
2022-07-26,70-79,f,atLeastOneDose,58987
2022-07-26,70-79,f,completedBasicImmu,59637
2022-07-26,70-79,f,booster,52975
2022-07-26,70-79,m,atLeastOneDose,52384
2022-07-26,70-79,m,completedBasicImmu,53154
2022-07-26,70-79,m,booster,47076
2022-07-26,70-79,NA,atLeastOneDose,0
2022-07-26,70-79,NA,completedBasicImmu,0
2022-07-26,70-79,NA,booster,0
2022-07-26,80+,d,atLeastOneDose,21
2022-07-26,80+,d,completedBasicImmu,19
2022-07-26,80+,d,booster,20
2022-07-26,80+,f,atLeastOneDose,46880
2022-07-26,80+,f,completedBasicImmu,47070
2022-07-26,80+,f,booster,40391
2022-07-26,80+,m,atLeastOneDose,32176
2022-07-26,80+,m,completedBasicImmu,32379
2022-07-26,80+,m,booster,28223
2022-07-26,80+,NA,atLeastOneDose,0
2022-07-26,80+,NA,completedBasicImmu,0
2022-07-26,80+,NA,booster,0
2022-07-27,0-9,d,atLeastOneDose,0
2022-07-27,0-9,d,completedBasicImmu,0
2022-07-27,0-9,d,booster,0
2022-07-27,0-9,f,atLeastOneDose,3990
2022-07-27,0-9,f,completedBasicImmu,3390
2022-07-27,0-9,f,booster,0
2022-07-27,0-9,m,atLeastOneDose,4278
2022-07-27,0-9,m,completedBasicImmu,3555
2022-07-27,0-9,m,booster,10
2022-07-27,0-9,NA,atLeastOneDose,0
2022-07-27,0-9,NA,completedBasicImmu,0
2022-07-27,0-9,NA,booster,0
2022-07-27,10-19,d,atLeastOneDose,114
2022-07-27,10-19,d,completedBasicImmu,106
2022-07-27,10-19,d,booster,40
2022-07-27,10-19,f,atLeastOneDose,35297
2022-07-27,10-19,f,completedBasicImmu,35060
2022-07-27,10-19,f,booster,12962
2022-07-27,10-19,m,atLeastOneDose,36259
2022-07-27,10-19,m,completedBasicImmu,35951
2022-07-27,10-19,m,booster,12348
2022-07-27,10-19,NA,atLeastOneDose,0
2022-07-27,10-19,NA,completedBasicImmu,0
2022-07-27,10-19,NA,booster,0
2022-07-27,20-29,d,atLeastOneDose,238
2022-07-27,20-29,d,completedBasicImmu,235
2022-07-27,20-29,d,booster,139
2022-07-27,20-29,f,atLeastOneDose,71220
2022-07-27,20-29,f,completedBasicImmu,72503
2022-07-27,20-29,f,booster,40870
2022-07-27,20-29,m,atLeastOneDose,71312
2022-07-27,20-29,m,completedBasicImmu,72892
2022-07-27,20-29,m,booster,37685
2022-07-27,20-29,NA,atLeastOneDose,0
2022-07-27,20-29,NA,completedBasicImmu,0
2022-07-27,20-29,NA,booster,0
2022-07-27,30-39,d,atLeastOneDose,218
2022-07-27,30-39,d,completedBasicImmu,223
2022-07-27,30-39,d,booster,138
2022-07-27,30-39,f,atLeastOneDose,100717
2022-07-27,30-39,f,completedBasicImmu,102520
2022-07-27,30-39,f,booster,62028
2022-07-27,30-39,m,atLeastOneDose,103099
2022-07-27,30-39,m,completedBasicImmu,104954
2022-07-27,30-39,m,booster,64557
2022-07-27,30-39,NA,atLeastOneDose,0
2022-07-27,30-39,NA,completedBasicImmu,0
2022-07-27,30-39,NA,booster,0
2022-07-27,40-49,d,atLeastOneDose,180
2022-07-27,40-49,d,completedBasicImmu,179
2022-07-27,40-49,d,booster,115
2022-07-27,40-49,f,atLeastOneDose,94301
2022-07-27,40-49,f,completedBasicImmu,95900
2022-07-27,40-49,f,booster,62846
2022-07-27,40-49,m,atLeastOneDose,97114
2022-07-27,40-49,m,completedBasicImmu,98938
2022-07-27,40-49,m,booster,65826
2022-07-27,40-49,NA,atLeastOneDose,0
2022-07-27,40-49,NA,completedBasicImmu,0
2022-07-27,40-49,NA,booster,0
2022-07-27,50-59,d,atLeastOneDose,151
2022-07-27,50-59,d,completedBasicImmu,151
2022-07-27,50-59,d,booster,110
2022-07-27,50-59,f,atLeastOneDose,92648
2022-07-27,50-59,f,completedBasicImmu,94181
2022-07-27,50-59,f,booster,69074
2022-07-27,50-59,m,atLeastOneDose,98859
2022-07-27,50-59,m,completedBasicImmu,100556
2022-07-27,50-59,m,booster,74371
2022-07-27,50-59,NA,atLeastOneDose,0
2022-07-27,50-59,NA,completedBasicImmu,0
2022-07-27,50-59,NA,booster,0
2022-07-27,60-69,d,atLeastOneDose,67
2022-07-27,60-69,d,completedBasicImmu,64
2022-07-27,60-69,d,booster,56
2022-07-27,60-69,f,atLeastOneDose,70835
2022-07-27,60-69,f,completedBasicImmu,71852
2022-07-27,60-69,f,booster,58712
2022-07-27,60-69,m,atLeastOneDose,70158
2022-07-27,60-69,m,completedBasicImmu,71228
2022-07-27,60-69,m,booster,57758
2022-07-27,60-69,NA,atLeastOneDose,0
2022-07-27,60-69,NA,completedBasicImmu,0
2022-07-27,60-69,NA,booster,0
2022-07-27,70-79,d,atLeastOneDose,52
2022-07-27,70-79,d,completedBasicImmu,53
2022-07-27,70-79,d,booster,39
2022-07-27,70-79,f,atLeastOneDose,59024
2022-07-27,70-79,f,completedBasicImmu,59677
2022-07-27,70-79,f,booster,53009
2022-07-27,70-79,m,atLeastOneDose,52408
2022-07-27,70-79,m,completedBasicImmu,53173
2022-07-27,70-79,m,booster,47102
2022-07-27,70-79,NA,atLeastOneDose,0
2022-07-27,70-79,NA,completedBasicImmu,0
2022-07-27,70-79,NA,booster,0
2022-07-27,80+,d,atLeastOneDose,21
2022-07-27,80+,d,completedBasicImmu,19
2022-07-27,80+,d,booster,20
2022-07-27,80+,f,atLeastOneDose,46965
2022-07-27,80+,f,completedBasicImmu,47153
2022-07-27,80+,f,booster,40482
2022-07-27,80+,m,atLeastOneDose,32263
2022-07-27,80+,m,completedBasicImmu,32466
2022-07-27,80+,m,booster,28306
2022-07-27,80+,NA,atLeastOneDose,0
2022-07-27,80+,NA,completedBasicImmu,0
2022-07-27,80+,NA,booster,0
2022-07-28,0-9,d,atLeastOneDose,0
2022-07-28,0-9,d,completedBasicImmu,0
2022-07-28,0-9,d,booster,0
2022-07-28,0-9,f,atLeastOneDose,3990
2022-07-28,0-9,f,completedBasicImmu,3390
2022-07-28,0-9,f,booster,0
2022-07-28,0-9,m,atLeastOneDose,4278
2022-07-28,0-9,m,completedBasicImmu,3555
2022-07-28,0-9,m,booster,10
2022-07-28,0-9,NA,atLeastOneDose,0
2022-07-28,0-9,NA,completedBasicImmu,0
2022-07-28,0-9,NA,booster,0
2022-07-28,10-19,d,atLeastOneDose,114
2022-07-28,10-19,d,completedBasicImmu,106
2022-07-28,10-19,d,booster,40
2022-07-28,10-19,f,atLeastOneDose,35297
2022-07-28,10-19,f,completedBasicImmu,35061
2022-07-28,10-19,f,booster,12965
2022-07-28,10-19,m,atLeastOneDose,36259
2022-07-28,10-19,m,completedBasicImmu,35951
2022-07-28,10-19,m,booster,12349
2022-07-28,10-19,NA,atLeastOneDose,0
2022-07-28,10-19,NA,completedBasicImmu,0
2022-07-28,10-19,NA,booster,0
2022-07-28,20-29,d,atLeastOneDose,238
2022-07-28,20-29,d,completedBasicImmu,235
2022-07-28,20-29,d,booster,139
2022-07-28,20-29,f,atLeastOneDose,71221
2022-07-28,20-29,f,completedBasicImmu,72503
2022-07-28,20-29,f,booster,40888
2022-07-28,20-29,m,atLeastOneDose,71314
2022-07-28,20-29,m,completedBasicImmu,72895
2022-07-28,20-29,m,booster,37707
2022-07-28,20-29,NA,atLeastOneDose,0
2022-07-28,20-29,NA,completedBasicImmu,0
2022-07-28,20-29,NA,booster,0
2022-07-28,30-39,d,atLeastOneDose,218
2022-07-28,30-39,d,completedBasicImmu,223
2022-07-28,30-39,d,booster,138
2022-07-28,30-39,f,atLeastOneDose,100717
2022-07-28,30-39,f,completedBasicImmu,102521
2022-07-28,30-39,f,booster,62040
2022-07-28,30-39,m,atLeastOneDose,103099
2022-07-28,30-39,m,completedBasicImmu,104955
2022-07-28,30-39,m,booster,64573
2022-07-28,30-39,NA,atLeastOneDose,0
2022-07-28,30-39,NA,completedBasicImmu,0
2022-07-28,30-39,NA,booster,0
2022-07-28,40-49,d,atLeastOneDose,180
2022-07-28,40-49,d,completedBasicImmu,179
2022-07-28,40-49,d,booster,115
2022-07-28,40-49,f,atLeastOneDose,94302
2022-07-28,40-49,f,completedBasicImmu,95900
2022-07-28,40-49,f,booster,62851
2022-07-28,40-49,m,atLeastOneDose,97116
2022-07-28,40-49,m,completedBasicImmu,98938
2022-07-28,40-49,m,booster,65832
2022-07-28,40-49,NA,atLeastOneDose,0
2022-07-28,40-49,NA,completedBasicImmu,0
2022-07-28,40-49,NA,booster,0
2022-07-28,50-59,d,atLeastOneDose,151
2022-07-28,50-59,d,completedBasicImmu,151
2022-07-28,50-59,d,booster,110
2022-07-28,50-59,f,atLeastOneDose,92648
2022-07-28,50-59,f,completedBasicImmu,94181
2022-07-28,50-59,f,booster,69079
2022-07-28,50-59,m,atLeastOneDose,98859
2022-07-28,50-59,m,completedBasicImmu,100557
2022-07-28,50-59,m,booster,74380
2022-07-28,50-59,NA,atLeastOneDose,0
2022-07-28,50-59,NA,completedBasicImmu,0
2022-07-28,50-59,NA,booster,0
2022-07-28,60-69,d,atLeastOneDose,67
2022-07-28,60-69,d,completedBasicImmu,64
2022-07-28,60-69,d,booster,56
2022-07-28,60-69,f,atLeastOneDose,70835
2022-07-28,60-69,f,completedBasicImmu,71853
2022-07-28,60-69,f,booster,58714
2022-07-28,60-69,m,atLeastOneDose,70158
2022-07-28,60-69,m,completedBasicImmu,71228
2022-07-28,60-69,m,booster,57769
2022-07-28,60-69,NA,atLeastOneDose,0
2022-07-28,60-69,NA,completedBasicImmu,0
2022-07-28,60-69,NA,booster,0
2022-07-28,70-79,d,atLeastOneDose,52
2022-07-28,70-79,d,completedBasicImmu,53
2022-07-28,70-79,d,booster,39
2022-07-28,70-79,f,atLeastOneDose,59024
2022-07-28,70-79,f,completedBasicImmu,59677
2022-07-28,70-79,f,booster,53012
2022-07-28,70-79,m,atLeastOneDose,52408
2022-07-28,70-79,m,completedBasicImmu,53174
2022-07-28,70-79,m,booster,47106
2022-07-28,70-79,NA,atLeastOneDose,0
2022-07-28,70-79,NA,completedBasicImmu,0
2022-07-28,70-79,NA,booster,0
2022-07-28,80+,d,atLeastOneDose,21
2022-07-28,80+,d,completedBasicImmu,19
2022-07-28,80+,d,booster,20
2022-07-28,80+,f,atLeastOneDose,46966
2022-07-28,80+,f,completedBasicImmu,47153
2022-07-28,80+,f,booster,40494
2022-07-28,80+,m,atLeastOneDose,32263
2022-07-28,80+,m,completedBasicImmu,32467
2022-07-28,80+,m,booster,28310
2022-07-28,80+,NA,atLeastOneDose,0
2022-07-28,80+,NA,completedBasicImmu,0
2022-07-28,80+,NA,booster,0
2022-07-29,0-9,d,atLeastOneDose,0
2022-07-29,0-9,d,completedBasicImmu,0
2022-07-29,0-9,d,booster,0
2022-07-29,0-9,f,atLeastOneDose,3995
2022-07-29,0-9,f,completedBasicImmu,3391
2022-07-29,0-9,f,booster,0
2022-07-29,0-9,m,atLeastOneDose,4284
2022-07-29,0-9,m,completedBasicImmu,3556
2022-07-29,0-9,m,booster,10
2022-07-29,0-9,NA,atLeastOneDose,0
2022-07-29,0-9,NA,completedBasicImmu,0
2022-07-29,0-9,NA,booster,0
2022-07-29,10-19,d,atLeastOneDose,114
2022-07-29,10-19,d,completedBasicImmu,106
2022-07-29,10-19,d,booster,40
2022-07-29,10-19,f,atLeastOneDose,35299
2022-07-29,10-19,f,completedBasicImmu,35062
2022-07-29,10-19,f,booster,12972
2022-07-29,10-19,m,atLeastOneDose,36260
2022-07-29,10-19,m,completedBasicImmu,35954
2022-07-29,10-19,m,booster,12353
2022-07-29,10-19,NA,atLeastOneDose,0
2022-07-29,10-19,NA,completedBasicImmu,0
2022-07-29,10-19,NA,booster,0
2022-07-29,20-29,d,atLeastOneDose,238
2022-07-29,20-29,d,completedBasicImmu,235
2022-07-29,20-29,d,booster,139
2022-07-29,20-29,f,atLeastOneDose,71226
2022-07-29,20-29,f,completedBasicImmu,72509
2022-07-29,20-29,f,booster,40901
2022-07-29,20-29,m,atLeastOneDose,71318
2022-07-29,20-29,m,completedBasicImmu,72900
2022-07-29,20-29,m,booster,37723
2022-07-29,20-29,NA,atLeastOneDose,0
2022-07-29,20-29,NA,completedBasicImmu,0
2022-07-29,20-29,NA,booster,0
2022-07-29,30-39,d,atLeastOneDose,218
2022-07-29,30-39,d,completedBasicImmu,223
2022-07-29,30-39,d,booster,138
2022-07-29,30-39,f,atLeastOneDose,100720
2022-07-29,30-39,f,completedBasicImmu,102525
2022-07-29,30-39,f,booster,62059
2022-07-29,30-39,m,atLeastOneDose,103101
2022-07-29,30-39,m,completedBasicImmu,104958
2022-07-29,30-39,m,booster,64588
2022-07-29,30-39,NA,atLeastOneDose,0
2022-07-29,30-39,NA,completedBasicImmu,0
2022-07-29,30-39,NA,booster,0
2022-07-29,40-49,d,atLeastOneDose,180
2022-07-29,40-49,d,completedBasicImmu,179
2022-07-29,40-49,d,booster,115
2022-07-29,40-49,f,atLeastOneDose,94305
2022-07-29,40-49,f,completedBasicImmu,95901
2022-07-29,40-49,f,booster,62864
2022-07-29,40-49,m,atLeastOneDose,97118
2022-07-29,40-49,m,completedBasicImmu,98938
2022-07-29,40-49,m,booster,65841
2022-07-29,40-49,NA,atLeastOneDose,0
2022-07-29,40-49,NA,completedBasicImmu,0
2022-07-29,40-49,NA,booster,0
2022-07-29,50-59,d,atLeastOneDose,151
2022-07-29,50-59,d,completedBasicImmu,151
2022-07-29,50-59,d,booster,110
2022-07-29,50-59,f,atLeastOneDose,92648
2022-07-29,50-59,f,completedBasicImmu,94181
2022-07-29,50-59,f,booster,69091
2022-07-29,50-59,m,atLeastOneDose,98859
2022-07-29,50-59,m,completedBasicImmu,100557
2022-07-29,50-59,m,booster,74386
2022-07-29,50-59,NA,atLeastOneDose,0
2022-07-29,50-59,NA,completedBasicImmu,0
2022-07-29,50-59,NA,booster,0
2022-07-29,60-69,d,atLeastOneDose,67
2022-07-29,60-69,d,completedBasicImmu,64
2022-07-29,60-69,d,booster,56
2022-07-29,60-69,f,atLeastOneDose,70835
2022-07-29,60-69,f,completedBasicImmu,71853
2022-07-29,60-69,f,booster,58725
2022-07-29,60-69,m,atLeastOneDose,70160
2022-07-29,60-69,m,completedBasicImmu,71229
2022-07-29,60-69,m,booster,57776
2022-07-29,60-69,NA,atLeastOneDose,0
2022-07-29,60-69,NA,completedBasicImmu,0
2022-07-29,60-69,NA,booster,0
2022-07-29,70-79,d,atLeastOneDose,52
2022-07-29,70-79,d,completedBasicImmu,53
2022-07-29,70-79,d,booster,39
2022-07-29,70-79,f,atLeastOneDose,59025
2022-07-29,70-79,f,completedBasicImmu,59678
2022-07-29,70-79,f,booster,53018
2022-07-29,70-79,m,atLeastOneDose,52408
2022-07-29,70-79,m,completedBasicImmu,53176
2022-07-29,70-79,m,booster,47111
2022-07-29,70-79,NA,atLeastOneDose,0
2022-07-29,70-79,NA,completedBasicImmu,0
2022-07-29,70-79,NA,booster,0
2022-07-29,80+,d,atLeastOneDose,21
2022-07-29,80+,d,completedBasicImmu,19
2022-07-29,80+,d,booster,20
2022-07-29,80+,f,atLeastOneDose,46966
2022-07-29,80+,f,completedBasicImmu,47154
2022-07-29,80+,f,booster,40502
2022-07-29,80+,m,atLeastOneDose,32263
2022-07-29,80+,m,completedBasicImmu,32467
2022-07-29,80+,m,booster,28311
2022-07-29,80+,NA,atLeastOneDose,0
2022-07-29,80+,NA,completedBasicImmu,0
2022-07-29,80+,NA,booster,0
2022-07-30,0-9,d,atLeastOneDose,0
2022-07-30,0-9,d,completedBasicImmu,0
2022-07-30,0-9,d,booster,0
2022-07-30,0-9,f,atLeastOneDose,3995
2022-07-30,0-9,f,completedBasicImmu,3391
2022-07-30,0-9,f,booster,0
2022-07-30,0-9,m,atLeastOneDose,4284
2022-07-30,0-9,m,completedBasicImmu,3556
2022-07-30,0-9,m,booster,10
2022-07-30,0-9,NA,atLeastOneDose,0
2022-07-30,0-9,NA,completedBasicImmu,0
2022-07-30,0-9,NA,booster,0
2022-07-30,10-19,d,atLeastOneDose,114
2022-07-30,10-19,d,completedBasicImmu,106
2022-07-30,10-19,d,booster,40
2022-07-30,10-19,f,atLeastOneDose,35299
2022-07-30,10-19,f,completedBasicImmu,35062
2022-07-30,10-19,f,booster,12972
2022-07-30,10-19,m,atLeastOneDose,36260
2022-07-30,10-19,m,completedBasicImmu,35954
2022-07-30,10-19,m,booster,12353
2022-07-30,10-19,NA,atLeastOneDose,0
2022-07-30,10-19,NA,completedBasicImmu,0
2022-07-30,10-19,NA,booster,0
2022-07-30,20-29,d,atLeastOneDose,238
2022-07-30,20-29,d,completedBasicImmu,235
2022-07-30,20-29,d,booster,139
2022-07-30,20-29,f,atLeastOneDose,71226
2022-07-30,20-29,f,completedBasicImmu,72510
2022-07-30,20-29,f,booster,40901
2022-07-30,20-29,m,atLeastOneDose,71318
2022-07-30,20-29,m,completedBasicImmu,72901
2022-07-30,20-29,m,booster,37724
2022-07-30,20-29,NA,atLeastOneDose,0
2022-07-30,20-29,NA,completedBasicImmu,0
2022-07-30,20-29,NA,booster,0
2022-07-30,30-39,d,atLeastOneDose,218
2022-07-30,30-39,d,completedBasicImmu,223
2022-07-30,30-39,d,booster,138
2022-07-30,30-39,f,atLeastOneDose,100720
2022-07-30,30-39,f,completedBasicImmu,102525
2022-07-30,30-39,f,booster,62059
2022-07-30,30-39,m,atLeastOneDose,103104
2022-07-30,30-39,m,completedBasicImmu,104959
2022-07-30,30-39,m,booster,64588
2022-07-30,30-39,NA,atLeastOneDose,0
2022-07-30,30-39,NA,completedBasicImmu,0
2022-07-30,30-39,NA,booster,0
2022-07-30,40-49,d,atLeastOneDose,180
2022-07-30,40-49,d,completedBasicImmu,179
2022-07-30,40-49,d,booster,115
2022-07-30,40-49,f,atLeastOneDose,94307
2022-07-30,40-49,f,completedBasicImmu,95901
2022-07-30,40-49,f,booster,62867
2022-07-30,40-49,m,atLeastOneDose,97120
2022-07-30,40-49,m,completedBasicImmu,98938
2022-07-30,40-49,m,booster,65842
2022-07-30,40-49,NA,atLeastOneDose,0
2022-07-30,40-49,NA,completedBasicImmu,0
2022-07-30,40-49,NA,booster,0
2022-07-30,50-59,d,atLeastOneDose,151
2022-07-30,50-59,d,completedBasicImmu,151
2022-07-30,50-59,d,booster,110
2022-07-30,50-59,f,atLeastOneDose,92648
2022-07-30,50-59,f,completedBasicImmu,94181
2022-07-30,50-59,f,booster,69092
2022-07-30,50-59,m,atLeastOneDose,98860
2022-07-30,50-59,m,completedBasicImmu,100557
2022-07-30,50-59,m,booster,74386
2022-07-30,50-59,NA,atLeastOneDose,0
2022-07-30,50-59,NA,completedBasicImmu,0
2022-07-30,50-59,NA,booster,0
2022-07-30,60-69,d,atLeastOneDose,67
2022-07-30,60-69,d,completedBasicImmu,64
2022-07-30,60-69,d,booster,56
2022-07-30,60-69,f,atLeastOneDose,70835
2022-07-30,60-69,f,completedBasicImmu,71853
2022-07-30,60-69,f,booster,58726
2022-07-30,60-69,m,atLeastOneDose,70160
2022-07-30,60-69,m,completedBasicImmu,71229
2022-07-30,60-69,m,booster,57777
2022-07-30,60-69,NA,atLeastOneDose,0
2022-07-30,60-69,NA,completedBasicImmu,0
2022-07-30,60-69,NA,booster,0
2022-07-30,70-79,d,atLeastOneDose,52
2022-07-30,70-79,d,completedBasicImmu,53
2022-07-30,70-79,d,booster,39
2022-07-30,70-79,f,atLeastOneDose,59025
2022-07-30,70-79,f,completedBasicImmu,59678
2022-07-30,70-79,f,booster,53020
2022-07-30,70-79,m,atLeastOneDose,52408
2022-07-30,70-79,m,completedBasicImmu,53176
2022-07-30,70-79,m,booster,47111
2022-07-30,70-79,NA,atLeastOneDose,0
2022-07-30,70-79,NA,completedBasicImmu,0
2022-07-30,70-79,NA,booster,0
2022-07-30,80+,d,atLeastOneDose,21
2022-07-30,80+,d,completedBasicImmu,19
2022-07-30,80+,d,booster,20
2022-07-30,80+,f,atLeastOneDose,46966
2022-07-30,80+,f,completedBasicImmu,47154
2022-07-30,80+,f,booster,40503
2022-07-30,80+,m,atLeastOneDose,32263
2022-07-30,80+,m,completedBasicImmu,32467
2022-07-30,80+,m,booster,28312
2022-07-30,80+,NA,atLeastOneDose,0
2022-07-30,80+,NA,completedBasicImmu,0
2022-07-30,80+,NA,booster,0
2022-07-31,0-9,d,atLeastOneDose,0
2022-07-31,0-9,d,completedBasicImmu,0
2022-07-31,0-9,d,booster,0
2022-07-31,0-9,f,atLeastOneDose,3995
2022-07-31,0-9,f,completedBasicImmu,3391
2022-07-31,0-9,f,booster,0
2022-07-31,0-9,m,atLeastOneDose,4284
2022-07-31,0-9,m,completedBasicImmu,3556
2022-07-31,0-9,m,booster,10
2022-07-31,0-9,NA,atLeastOneDose,0
2022-07-31,0-9,NA,completedBasicImmu,0
2022-07-31,0-9,NA,booster,0
2022-07-31,10-19,d,atLeastOneDose,114
2022-07-31,10-19,d,completedBasicImmu,106
2022-07-31,10-19,d,booster,40
2022-07-31,10-19,f,atLeastOneDose,35299
2022-07-31,10-19,f,completedBasicImmu,35062
2022-07-31,10-19,f,booster,12972
2022-07-31,10-19,m,atLeastOneDose,36260
2022-07-31,10-19,m,completedBasicImmu,35954
2022-07-31,10-19,m,booster,12353
2022-07-31,10-19,NA,atLeastOneDose,0
2022-07-31,10-19,NA,completedBasicImmu,0
2022-07-31,10-19,NA,booster,0
2022-07-31,20-29,d,atLeastOneDose,238
2022-07-31,20-29,d,completedBasicImmu,235
2022-07-31,20-29,d,booster,139
2022-07-31,20-29,f,atLeastOneDose,71226
2022-07-31,20-29,f,completedBasicImmu,72510
2022-07-31,20-29,f,booster,40901
2022-07-31,20-29,m,atLeastOneDose,71318
2022-07-31,20-29,m,completedBasicImmu,72901
2022-07-31,20-29,m,booster,37724
2022-07-31,20-29,NA,atLeastOneDose,0
2022-07-31,20-29,NA,completedBasicImmu,0
2022-07-31,20-29,NA,booster,0
2022-07-31,30-39,d,atLeastOneDose,218
2022-07-31,30-39,d,completedBasicImmu,223
2022-07-31,30-39,d,booster,138
2022-07-31,30-39,f,atLeastOneDose,100720
2022-07-31,30-39,f,completedBasicImmu,102525
2022-07-31,30-39,f,booster,62059
2022-07-31,30-39,m,atLeastOneDose,103105
2022-07-31,30-39,m,completedBasicImmu,104959
2022-07-31,30-39,m,booster,64590
2022-07-31,30-39,NA,atLeastOneDose,0
2022-07-31,30-39,NA,completedBasicImmu,0
2022-07-31,30-39,NA,booster,0
2022-07-31,40-49,d,atLeastOneDose,180
2022-07-31,40-49,d,completedBasicImmu,179
2022-07-31,40-49,d,booster,115
2022-07-31,40-49,f,atLeastOneDose,94307
2022-07-31,40-49,f,completedBasicImmu,95901
2022-07-31,40-49,f,booster,62867
2022-07-31,40-49,m,atLeastOneDose,97120
2022-07-31,40-49,m,completedBasicImmu,98938
2022-07-31,40-49,m,booster,65842
2022-07-31,40-49,NA,atLeastOneDose,0
2022-07-31,40-49,NA,completedBasicImmu,0
2022-07-31,40-49,NA,booster,0
2022-07-31,50-59,d,atLeastOneDose,151
2022-07-31,50-59,d,completedBasicImmu,151
2022-07-31,50-59,d,booster,110
2022-07-31,50-59,f,atLeastOneDose,92649
2022-07-31,50-59,f,completedBasicImmu,94181
2022-07-31,50-59,f,booster,69092
2022-07-31,50-59,m,atLeastOneDose,98860
2022-07-31,50-59,m,completedBasicImmu,100557
2022-07-31,50-59,m,booster,74386
2022-07-31,50-59,NA,atLeastOneDose,0
2022-07-31,50-59,NA,completedBasicImmu,0
2022-07-31,50-59,NA,booster,0
2022-07-31,60-69,d,atLeastOneDose,67
2022-07-31,60-69,d,completedBasicImmu,64
2022-07-31,60-69,d,booster,56
2022-07-31,60-69,f,atLeastOneDose,70835
2022-07-31,60-69,f,completedBasicImmu,71853
2022-07-31,60-69,f,booster,58726
2022-07-31,60-69,m,atLeastOneDose,70160
2022-07-31,60-69,m,completedBasicImmu,71229
2022-07-31,60-69,m,booster,57778
2022-07-31,60-69,NA,atLeastOneDose,0
2022-07-31,60-69,NA,completedBasicImmu,0
2022-07-31,60-69,NA,booster,0
2022-07-31,70-79,d,atLeastOneDose,52
2022-07-31,70-79,d,completedBasicImmu,53
2022-07-31,70-79,d,booster,39
2022-07-31,70-79,f,atLeastOneDose,59025
2022-07-31,70-79,f,completedBasicImmu,59678
2022-07-31,70-79,f,booster,53020
2022-07-31,70-79,m,atLeastOneDose,52408
2022-07-31,70-79,m,completedBasicImmu,53176
2022-07-31,70-79,m,booster,47112
2022-07-31,70-79,NA,atLeastOneDose,0
2022-07-31,70-79,NA,completedBasicImmu,0
2022-07-31,70-79,NA,booster,0
2022-07-31,80+,d,atLeastOneDose,21
2022-07-31,80+,d,completedBasicImmu,19
2022-07-31,80+,d,booster,20
2022-07-31,80+,f,atLeastOneDose,46966
2022-07-31,80+,f,completedBasicImmu,47154
2022-07-31,80+,f,booster,40503
2022-07-31,80+,m,atLeastOneDose,32263
2022-07-31,80+,m,completedBasicImmu,32467
2022-07-31,80+,m,booster,28312
2022-07-31,80+,NA,atLeastOneDose,0
2022-07-31,80+,NA,completedBasicImmu,0
2022-07-31,80+,NA,booster,0
2022-08-01,0-9,d,atLeastOneDose,0
